,k_glycerol_to_g3p,k_g3p_to_lpa,k_lpa_to_pa,k_pa_to_dag,k_dag_to_tag,k_choline_ph,k_choline_cdp,k_ea_ph,k_ea_cdp,k_pe_syn,k_pc_syn,k_pc_to_ps,k_pe_to_ps,k_ps_to_pe,k_pe_to_pc,k_pc_to_lpc,k_lpc_to_g3pc,k_g3pc_to_g3p,k_pe_to_lpe,k_lpe_to_g3pe,k_g3pe_to_g3p,k_dag_to_mag,k_mag_to_dag,k_tag_to_dag,k_mag_to_gly,k_serine_syn,k_gly_syn,k_fa_influx,k_serine_deg,k_pc_trans,k_fa_deg,k_gly_deg,k_choline_deph,k_ea_deph,k_gly_deph,k_choline_syn,k_choline_deg,k_choline_cdp_back,k_ea_cdp_back,k_ea_deg,preeq_switch,k_fa_ul_influx,k_fa_16_1_influx,k_fa_16_2_influx,k_fa_17_1_influx
151,0.008344893991282744,0.019998376321361422,0.027872246223740568,0.041030027414907105,0.05137414707265148,0.0505079911298401,0.07685345764544199,0.08958386378539097,0.07409708164483143,0.08716344537405235,0.11292420179983105,0.0790005520423322,0.1711868797822762,0.16685406209277415,0.14669830762841057,0.2424398410697422,0.1771186352822836,0.15030419859292743,0.1480047351990197,0.27726478361078155,0.2413833921711748,0.22997901628070536,0.33151963882338364,0.31904892562866255,0.3231371365267116,0.21227943508664657,0.3710616665898174,0.3532687669110938,0.19513756353177608,0.2973603308642939,0.26724219030982066,0.3006101634780869,0.34460476162984727,0.3376711107950114,0.46459545621262577,0.3962127042347235,0.3555488166644215,0.4511611328260001,0.5061755464615161,0.47156073638207957,1.0605787481834017,0.00745334287976944,0.012569812361119643,0.00864047714240764,0.006103469190842728
152,0.0075067602900770435,0.02685581572137139,0.038189852550949234,0.028225991893662386,0.0443123464078719,0.04986157880373272,0.07196738121722143,0.07004901448334966,0.09274900439881067,0.08193355492776185,0.08704494786044757,0.1584269515752781,0.11845517092762725,0.16803751803268216,0.11053445417357391,0.14735206584975022,0.21485718740596438,0.17379076949592925,0.17483776597157905,0.1509772172523278,0.181045179976621,0.1669486667461599,0.19899941879060998,0.1672724907256121,0.4077632624140993,0.2324894550188962,0.23082227946740264,0.23557022309221554,0.25248628271552115,0.21646193076885661,0.22344230454215253,0.40368512817238145,0.21496010575544394,0.3611317407898177,0.49089265989537734,0.44634891681584077,0.3382392545250202,0.2972164094768842,0.5839671508645746,0.26698444285584744,1.1421477231909483,0.007990391161969755,0.009019789895912076,0.009697180610809732,0.009131388390527727
153,0.011636149123635635,0.02072736013045997,0.035250380570995186,0.031446996115801235,0.05944640719137117,0.06460319242859108,0.06345587784016714,0.08458993434473769,0.10651929314640686,0.1447027794191622,0.12673172468541571,0.1795378979659073,0.12853310801379178,0.13080775877285378,0.09667664208002627,0.19366651111671476,0.18008407548298622,0.16464369568625567,0.2335999549593877,0.22493655159094814,0.1935541815925182,0.18929592685431873,0.18292517461202082,0.23847332169682203,0.4028547249186443,0.20683527932620985,0.22805445410226433,0.43177685751349126,0.24317096268733335,0.2929337830136939,0.315601663643459,0.2965122147353134,0.20962887506774794,0.3993316380943685,0.3106087054985738,0.3834147034902565,0.5262597650301628,0.3870317572191528,0.44919568018694944,0.46709672813094905,1.3925559874234852,0.01171187792213303,0.013628210061767194,0.011858401831024157,0.012661877167847165
154,0.011448341462419685,0.02611453839541806,0.029418355952162724,0.05778937344294036,0.07317920972003507,0.07387567697588159,0.0551823215209635,0.12764468897208364,0.08845673300323006,0.10796498549924985,0.06918181374921326,0.13665882594854692,0.15014464385779436,0.1584777299858021,0.13455744936007832,0.1225527030291647,0.1751257542436569,0.1598395435177696,0.24236157598423455,0.17599755668571404,0.32152213992311696,0.22117686922409463,0.28710261717790464,0.2072918436209123,0.14345506535735011,0.18358636215315471,0.3158850208192332,0.24520587821000026,0.21584177855398975,0.4009513801150841,0.33916690392795146,0.41483494095024487,0.38710114118243355,0.2933445347009522,0.33060622041068455,0.3649159946646432,0.35214171119325754,0.5614994862230338,0.4010462245686428,0.3191867967073349,1.4057213061390137,0.013891283530494984,0.007063995643659241,0.010420075090714334,0.005499789131928057
155,0.007171944253569913,0.020208988042346526,0.040902509264097914,0.049394773343396293,0.04545727949895369,0.06398993859193754,0.05060050967730118,0.08841402077990619,0.09940868193569391,0.08043200191273807,0.1569365960649827,0.1029012508527896,0.11662089821306691,0.1533107529967712,0.1664139888456635,0.15064521191774496,0.08424867709884411,0.16268117353879852,0.24657967480847232,0.26947934222574227,0.257645808640311,0.26724355667530725,0.22174517143312344,0.1833525299336378,0.3171143332793676,0.2511468017086809,0.28051208886247225,0.30300522914685657,0.22324916361499192,0.3209326764245101,0.3382049962102324,0.3815566094905853,0.46928538718181256,0.4865992634151816,0.3638939632462852,0.4425185457808013,0.5659101466714175,0.4575679335300904,0.5323346357600076,0.3450884354254456,0.9483064382765709,0.006406059661837939,0.008015023493882391,0.012223436235263412,0.010689185548558175
156,0.01014716547994756,0.01951581766848447,0.023502936657511492,0.04272421227280202,0.053644348118749755,0.07108721563631748,0.08010108601565859,0.06329688903713417,0.07129241090328214,0.10246935908674785,0.0715630125362052,0.13685251026654546,0.14022284921180928,0.1128834658814787,0.15139960021657242,0.16076147239112426,0.14512457513863417,0.22570642959068865,0.21814602979635742,0.185990756283935,0.14290855132515826,0.11559999018920536,0.31378721760397743,0.16954835120047307,0.1851763090081811,0.22515764130363433,0.2342522933197596,0.2939966806250314,0.2188076481795628,0.22836938686074787,0.3632871851208181,0.3617590788087146,0.2796283682885182,0.4679867812606798,0.3997575275314929,0.4486701678292519,0.3089077183537698,0.4029719961001569,0.4586180795542139,0.6894221396700583,1.0923650406925278,0.007775240718109379,0.013953411369529508,0.008355856224129512,0.009735797289530385
157,0.011381921679121441,0.022405042050806383,0.02039446481324382,0.03015799757815606,0.03517003960599453,0.05104476938037204,0.061038808546310996,0.07716204194792094,0.0976693703678786,0.11293494535728255,0.15012354065480796,0.14792817155330082,0.1871307421394679,0.197366877500939,0.1140480661551729,0.11647313552119098,0.2563773298047873,0.17916868672792025,0.1383726250323909,0.15932177829104194,0.21290943018096653,0.2641658679659514,0.23801305912114182,0.18505221735361,0.1712067764905727,0.32653713167836607,0.3426369014548478,0.36978838121745994,0.36454612921668034,0.2953187544201106,0.32699534529438856,0.415518587126226,0.2495455147683255,0.2416630426569443,0.3347125432913858,0.2778185637819999,0.3056831378631096,0.47168358312911285,0.40186491639071525,0.4033710648613096,0.9218501316058064,0.009981106895808849,0.010798291196392253,0.009859328548504466,0.008025775262877935
158,0.010410076217600659,0.010158902945921148,0.04170351485713638,0.02265912269071663,0.03567971953364763,0.09338501797179959,0.07834955144832359,0.08773265685062134,0.14292845726660755,0.0736020725227525,0.11602080585720465,0.1666171497457857,0.08786935953013428,0.12960076731307743,0.17452205885348482,0.16082373551676274,0.16362088363581984,0.17279939734960012,0.19531402711046494,0.2287468447756828,0.28121021228310694,0.2266691082729705,0.27461304971178274,0.206592520323198,0.24529931804748614,0.2706629920282261,0.21903413010248196,0.28385150402941833,0.35226402370202037,0.5091483283322982,0.3126304749735492,0.27894919617934144,0.3679986229255402,0.3202760047194901,0.39195168663015045,0.3070878352972942,0.4072571834169197,0.26354654945978656,0.30653368118987784,0.5169742430216326,0.8311468662637824,0.008765976816844679,0.009554320191901586,0.011847234899728094,0.009482113504571356
159,0.009161954812882424,0.020217277413963664,0.021984722958747788,0.050147979307319374,0.07305161281786536,0.051956130045777545,0.0863905579419378,0.0693777897732628,0.13393076008269406,0.09972379417579395,0.11258724279119965,0.11287915432026671,0.11964123459064917,0.10729638097118056,0.12158660777984664,0.1765411597320823,0.27117449199711546,0.1586052296524336,0.12814918267545145,0.1716121685982496,0.16668599012956573,0.22939990005906657,0.279090380741418,0.21897953148282273,0.2869977564713147,0.2934568011315058,0.2750142140416942,0.24966734053428488,0.2636250673813859,0.357616706768743,0.32567079760820455,0.2880868667286403,0.24950991930628266,0.4374819805280709,0.31142427500558406,0.2927661439425964,0.47521712558612056,0.2851041593874987,0.5777677592946233,0.3447498135455917,0.9359974655060197,0.007977089354892003,0.011157746223120171,0.009404378953684664,0.010949001523297182
160,0.006680027465670354,0.01965523731925271,0.03134854820945552,0.039765535407960816,0.039212016675260766,0.04908847841669889,0.058884871290525914,0.09108146973591452,0.051454815741984655,0.10682871025317792,0.12871582520507832,0.0948236771390199,0.12958861132075733,0.09678089867167036,0.17170398228495487,0.1587432185540243,0.1767787500602805,0.10966136024741,0.1569421920405532,0.1664832771449107,0.34322208393125564,0.2564241587548449,0.25664456918567763,0.20038291619857418,0.2451354012295226,0.25625508092422106,0.23439045591145272,0.20402337093041015,0.30249020508052293,0.3747261747985086,0.44239978412455316,0.23700537853166787,0.32480237280174645,0.2116925821258755,0.3964463906536303,0.18462631427942305,0.3393485000077704,0.3433623452641774,0.5155880601351155,0.5240095802003945,1.05199666646343,0.007981292068133665,0.013099708887677947,0.012376403789991514,0.008153660838556053
161,0.010433515963599524,0.020199482125135837,0.024134443381876945,0.03973351143917801,0.07680100041818815,0.04823904698361789,0.08306621692112023,0.09672686066253307,0.08037480740786063,0.19753092100210093,0.13753744763751607,0.10224435238403189,0.09956434538066106,0.12652352728600139,0.14340158015343998,0.20010202005082448,0.13583950802439262,0.22609773163161076,0.16010711034380185,0.22555937835628664,0.19027688807045512,0.27034472896047224,0.1996283484906665,0.2428045641729628,0.2774249071912419,0.26501676403124047,0.18468718943640497,0.24830956913979388,0.35146837621777216,0.3060908439363874,0.2686324532268326,0.3882054127855072,0.2975865554087601,0.43722066309961,0.3384995992935958,0.3031248151732672,0.32026990415701256,0.29862731649909235,0.494768855898011,0.47534710102485933,0.8379403997716727,0.009173645032323055,0.010121478878075586,0.008690968070912613,0.009428348165256627
162,0.009753426830337239,0.018946138380904382,0.045333010742030166,0.05406433918603261,0.04631702564133763,0.05898819734554121,0.08366877525119622,0.06350083200022329,0.07709745295499257,0.11895916351030449,0.09782887256107371,0.1256733642339554,0.13241982556687956,0.14369513768788603,0.18878313318456091,0.14513497667095307,0.20121224464918536,0.11969863078265194,0.23003168077256358,0.13758143848533705,0.16926981198013022,0.13493659317973328,0.22412158715599215,0.22154492465964165,0.3138732430197555,0.2413205199272131,0.3798181082057254,0.2149726925920222,0.38966655030028596,0.42745058189730184,0.28169927931260874,0.3062515034978494,0.2726079796957236,0.31376644151232896,0.24962218089873625,0.30980832567543,0.3458557116863557,0.5072008695388768,0.39706025311096027,0.2721703582218846,1.0159754859185508,0.014549111610996259,0.006900003435725339,0.0146852821742306,0.00976275493258445
163,0.011152853602200707,0.01651725699028321,0.03154914000930671,0.02787576454696148,0.051756899158514065,0.07102018005895168,0.06370643256917716,0.05847265532897432,0.10598684302278173,0.08499578958789433,0.16865724326498838,0.08511539023158958,0.20745236286519717,0.181927307617717,0.127094635491089,0.17173469191496576,0.2226561842099644,0.19398391670297094,0.2661272147349655,0.22368336867183997,0.1561074407849222,0.2988464143395832,0.11832457460512624,0.2136323011929539,0.17594773282326198,0.23961897108618946,0.28714234746009176,0.19551678390753727,0.31077834602665894,0.3501290341367427,0.21586976174900183,0.2694174931136874,0.2907522995896698,0.5117642447575244,0.463790772750572,0.2820273267567877,0.38146782856337746,0.4745378791414144,0.3950297044688407,0.46193778594709384,1.2031144546122787,0.010192376247414972,0.005422221130767672,0.008951161902138733,0.013617261125415964
164,0.012235535346205553,0.022251446780195683,0.03395934365889174,0.03273944674103711,0.03777497247887861,0.06855967495770714,0.06682226103757745,0.08172439509232442,0.1096172552489373,0.11950576470654553,0.10450196119055417,0.16485867693228348,0.10540040006988845,0.13666660353674506,0.1436551210135575,0.1820954070469602,0.2354544669562996,0.17141788364841257,0.1781362729371171,0.1675581701762833,0.17957766397665176,0.34437835606294204,0.26648347878426726,0.2448901652094121,0.2505574562160021,0.3178105135161304,0.36238740762136684,0.19334946550442508,0.21194944299188292,0.33691179407010524,0.3035254428551387,0.46115861941620623,0.38509220614288214,0.2587886987111113,0.3646531106568697,0.42128665940463544,0.24758147981874692,0.48013573285015254,0.5646736405249387,0.16178444606562029,0.822222754793237,0.007175116966442153,0.014990521414572897,0.00971749373899841,0.007039413977139704
165,0.008042759278816725,0.020114556123265414,0.0510615306623453,0.0382901587804519,0.03479646129415587,0.06221856847695744,0.07538452604877348,0.08257515500866694,0.083875825337849,0.12984393253892523,0.1089986188563209,0.10608283522579331,0.09083191631664321,0.1063358409523594,0.16290409371992956,0.17725469239654126,0.2883321554191594,0.14836619486751618,0.13413399577430196,0.2384630909964127,0.19270195782141458,0.15062860115320315,0.3416438600977505,0.2834066571698567,0.21647755779487476,0.2054272213098349,0.4486361928969193,0.3649320349492587,0.18216533661236042,0.43253934935693006,0.21327706081652686,0.23913177793243232,0.28337943629977264,0.3323647519679249,0.4674719642332858,0.3152860997832442,0.3515676670239737,0.4362605329345083,0.2653876959594012,0.5921001931521431,1.6809162874265515,0.008895767040267922,0.011551453256370673,0.013244441585103588,0.01039576497913969
166,0.010555966183592657,0.02291151314742123,0.02141039636554941,0.036659054460268986,0.03731745588341616,0.07211198867080183,0.09859665770179732,0.0800555627771358,0.09142345065599353,0.1254041434825318,0.09730987495417544,0.10999767534732946,0.11735316556304666,0.1697899730101434,0.16200946621644086,0.1591060664445979,0.2519003917791023,0.15048622981557971,0.20027586226528088,0.1436412268337601,0.21429023873785327,0.14409078474673334,0.1805266288120306,0.30992784252447264,0.3105096119882372,0.2275435879124749,0.2584748455569552,0.33755473028519634,0.2586073200997367,0.3566198533889062,0.2528729526691737,0.3709639766023321,0.30305459101414467,0.4094638685601981,0.3391096103574143,0.31879069262483833,0.4827298057730379,0.3654723758940439,0.33484333703590535,0.5201881478200433,0.7965026888423323,0.013044326751074031,0.007911899683229575,0.0076651135382533086,0.013830952464563763
167,0.010321528317920303,0.013596475889848449,0.026378505951795733,0.04658923271445341,0.04012192145318524,0.07685070903997396,0.07140444132354647,0.09055008143133024,0.0731424677114514,0.13616229997188,0.11478874451154297,0.08849572243644345,0.1351942331396672,0.13074754739879677,0.1426522837761761,0.19490025702205566,0.1517300028806188,0.21706183335105694,0.2646229380597119,0.251111366538325,0.19276903843990376,0.26132624805440197,0.28394268956278335,0.2102125408585497,0.24745024730764245,0.32030907677051335,0.2860830576589569,0.2766214386027943,0.2899703479701726,0.28268238946705376,0.384430546684423,0.297452952822347,0.36197351679511075,0.2730668664628193,0.31049052366705426,0.5080378902208259,0.6845420726506708,0.3237882766223058,0.5455333730382101,0.39363751594356317,0.8034591523985297,0.012199751146672053,0.008401951117941375,0.008974696763683891,0.006254911262653229
168,0.00892402744019576,0.01639515908659516,0.025493786054526527,0.03964301235414049,0.0314030177009378,0.05035435329467666,0.10594499409485876,0.08818682834884566,0.11131790394342476,0.11169700281381471,0.07975586307095489,0.17268678619509334,0.1167734521825272,0.15661468114892163,0.18096267943795233,0.16172180459909075,0.13628636709671618,0.18901262521692289,0.25431399712739694,0.21333705816839402,0.28767017509802495,0.1968140388520625,0.24549438540953802,0.23497917979041047,0.23653580389748743,0.178953019797494,0.29556553112398337,0.30552223711814747,0.27649960421385666,0.37449046827388666,0.4297825956983804,0.29940739797225463,0.4153539301277379,0.40469113265009937,0.34436283925966343,0.28881392378652887,0.4417085192717877,0.3074769469784851,0.3537546220378407,0.4705447816631387,1.3712893925956477,0.0088538278871362,0.008828454121735007,0.006486372078524349,0.008951395464721333
169,0.013868175351427111,0.022311930834166296,0.03364939862074275,0.03270277859695956,0.059764989348301774,0.040674580346349,0.05839836357849586,0.05284995112590591,0.09719289208001705,0.10652069673442653,0.10226998217605736,0.11897885670739838,0.13472898640165235,0.14679783042751016,0.12635627764675966,0.15232242807129087,0.17932740489367996,0.21849157870635752,0.17873856112515693,0.20151379371629696,0.23146255519603232,0.14825824970398463,0.18079125064025758,0.1977342118042824,0.37702783175442317,0.3039437767220276,0.19225635393072346,0.389843421789983,0.33643636916631875,0.3048788599171975,0.20699814778510153,0.3830304150784678,0.35836311509464325,0.25992640613928586,0.29058457867318327,0.2976608601830954,0.42732308841015865,0.5382224794889308,0.35890165812916636,0.504821711640856,1.2653569318516857,0.013133526912599848,0.00833113430025787,0.011890016073862558,0.01615618785198659
170,0.013348837119964015,0.02989238580280069,0.0276485609244609,0.04287661742789717,0.03919038285440138,0.05387224540374607,0.07844955079464468,0.09156970361886216,0.07598100230407774,0.12094969005534645,0.059879847833195006,0.14093995286176922,0.11670443261914969,0.08201717603832603,0.11902650027645967,0.22534832279379857,0.16390419666822195,0.15077063590316053,0.17703113368421153,0.16844609888439685,0.2930153775884768,0.3349775032538777,0.2199428234524598,0.19613348108666104,0.21103128954931852,0.23559764783478007,0.29291451290841364,0.30607208260533125,0.30081128061102447,0.3835919919978934,0.30862166091741466,0.4567406132009181,0.354307379780265,0.3634383314466326,0.4879421421372504,0.32030642497195677,0.27882532098839846,0.43212871566402505,0.3721614897930414,0.3009049465343122,0.9305874179400332,0.009360759422524375,0.010691378081895141,0.012166837036372558,0.012100371827076172
171,0.00499717317654452,0.02194969650233944,0.02337490784637225,0.025268290446546736,0.05161086907744568,0.0728579553969518,0.08789833260101364,0.05862225963727473,0.11422660978660996,0.05155310179034846,0.09238375898690382,0.09927504778103377,0.13642832271097588,0.19043372855675425,0.17083613282312074,0.17648025763146666,0.259330971079775,0.15463798952547578,0.2324095624035072,0.1853887289199384,0.23017533565576942,0.1402821972505618,0.23874674445623595,0.22487427118913278,0.2993746864766709,0.2320052253587283,0.18910393016926189,0.40432548953456143,0.3439664461048238,0.35480065589560844,0.4039939429786458,0.31553134470623484,0.25338750386620945,0.2919774456636452,0.2805818666333866,0.3165613883125847,0.25898279162168764,0.24494421957615425,0.5271280078735899,0.6017193169000271,1.0996504304863826,0.008527304569895547,0.012376129560058933,0.012287227968244892,0.009574249782567856
172,0.009544162596022684,0.015524692193412275,0.041416075893420605,0.06443089259893385,0.034737433435183,0.07275472002101929,0.07356426284485067,0.0996508557228368,0.07431346414774141,0.09570697041487056,0.15401480070498827,0.10159975179491529,0.13824587402157676,0.17392611940744984,0.2243531944122821,0.15067352640721005,0.2658059384194223,0.2663809878943712,0.14871052255589962,0.19311631526146442,0.22636312554227228,0.2585496728072806,0.15991251567379935,0.21863426954931406,0.25251433256573785,0.30266595328053764,0.3763241703768913,0.4766408194876094,0.19875489544297933,0.3082295957891782,0.45338862730377333,0.22026574145478908,0.27702779228476715,0.2538945397650839,0.322851642268404,0.4736290559913369,0.45924505253776954,0.3408827584063872,0.37622211776439696,0.3709919205718681,0.7682643446861269,0.010421945144760669,0.009288058702098789,0.006082292624317561,0.008451935222628406
173,0.009479696266097567,0.028163164331162685,0.02789314459789341,0.030825961526835297,0.03780744653765645,0.059202696956386344,0.06589807080379258,0.08426467002515729,0.09845961542112533,0.09003186668667977,0.14558188512020578,0.17124363444238383,0.17700258788142004,0.13638532765540085,0.18889330075353153,0.1877449553234737,0.11263524983206932,0.11988448733237912,0.1567221434287098,0.22972060949280446,0.19229514937028347,0.16292051538429952,0.24962776784018703,0.12859474850917177,0.34843802835115373,0.25061589698814296,0.19530734254512477,0.19007330251797241,0.2684232596332794,0.35706449621629355,0.3078804256281781,0.31439855744037043,0.32693019703196613,0.3705030096862372,0.283494713146003,0.30838251827613455,0.3352022588294999,0.3629637953674008,0.42124321863302805,0.4591306635330995,0.9282932257982869,0.009619603894346932,0.012858405265062078,0.011942144469909493,0.008876539615931867
174,0.008131618468246176,0.012998859498623868,0.04401466225852867,0.033541894077068334,0.05390203642611971,0.060910294662102134,0.08661079966214952,0.09150826969289881,0.059306586962110615,0.1399349372673413,0.12447462208403817,0.08978091965446948,0.12752837352055216,0.12422956690034567,0.1248837318548598,0.18551445351087048,0.15710156446616955,0.16850041111139485,0.18363543923012485,0.21877961844465196,0.22218203234411774,0.23268761597950535,0.2941023978732593,0.3228016098325284,0.2535671819625779,0.19599852928831663,0.23959081710939784,0.26315576111381794,0.3694164777292997,0.24928876325216762,0.37201285074359636,0.28674996015043086,0.25927177422187236,0.3339313367526218,0.4073165960275591,0.27153457618582183,0.5037027161903049,0.4051781339301749,0.45689392619107944,0.4478171663600465,0.7353917541592385,0.010210700383835333,0.00815778810679326,0.010946609381178729,0.014813952838718726
175,0.010263239074937286,0.03604547711807969,0.03278786049093765,0.034613610910592854,0.05533612454612473,0.056901127175664354,0.059211064154481054,0.06742806963465173,0.07700366301062211,0.12571482271380777,0.10941852921632958,0.11023727890332462,0.16749782919432207,0.15586127379318107,0.08333607103025575,0.11305933771330952,0.19689895060170512,0.15910903819908695,0.20682640600458477,0.1725172615601065,0.12169021025222151,0.17058816990701584,0.16790732864294075,0.1988370591141842,0.2515792257529309,0.23725462753813625,0.22616450868631507,0.26272643173376614,0.22847655631809924,0.439536739680305,0.2507662818851306,0.34460682356356287,0.32901750415872955,0.28820130735322974,0.2971311643684365,0.38399512968325006,0.5524238154158659,0.3925163072120459,0.48440571153541895,0.4443425453608001,0.9478397256570184,0.01031724288601951,0.008288202270826429,0.011733446179310277,0.008415739916035147
176,0.00797919554851081,0.026640749905689282,0.025385996018764154,0.04312799202310203,0.038610232428017775,0.06316425391282834,0.07201628985008558,0.06787731708444547,0.11981058697462987,0.07896177209022265,0.09608942011559087,0.10046291631392909,0.1320253679926238,0.16101043271853122,0.2479966817303538,0.14374336215382474,0.2384689965781245,0.2215930367104711,0.30437337877645604,0.1885816769091532,0.17999837588985265,0.2106265582751208,0.28852218549445063,0.2005669454790978,0.28309052423050013,0.26660271718781087,0.3932566644324783,0.3388629552398317,0.2791463940734078,0.3369062492436312,0.3593192731542866,0.33104606034002426,0.31353047366390135,0.38832576819652165,0.32501927830979604,0.3383951040097411,0.27600913051475556,0.4310963900205621,0.3458227028127453,0.3501642294776118,1.1027020272105488,0.012882149536552222,0.006889999095689027,0.009591018917221934,0.01124764726862552
177,0.013202407047020066,0.02312081864986818,0.024818314032814964,0.026384338714749003,0.055165547436299985,0.05358526447978494,0.07005997883354269,0.055724902976041164,0.10757119802556081,0.07141704206654417,0.14857611969623843,0.10899086706187533,0.13233334084298426,0.16082341369628822,0.17033183938825522,0.22469115069756215,0.11779481723913304,0.19519354011675016,0.13242028226809338,0.3498956618119166,0.13171922562381888,0.18918369307891397,0.2701315193215784,0.19092508049941204,0.34027662345167553,0.3084563639103304,0.3174517653964894,0.2798201008687568,0.2970710277476931,0.3387729625027407,0.31629363254500936,0.33090324112687686,0.3045583662154389,0.3829068916596676,0.5121148760023554,0.2274418236493252,0.37495927409851343,0.3390113300611826,0.3886476579546464,0.40898356173511813,1.1675585338159813,0.01031230543035413,0.009364808731456885,0.01227974453827367,0.008081319268023144
178,0.008031354496370626,0.022714858908559156,0.024213970527139066,0.04875006060326728,0.055587526967597105,0.06654877837328321,0.07726567779307617,0.10818906890626781,0.09578021620725538,0.0884929543338361,0.11969527006904782,0.11732030081211473,0.21607860693744269,0.1295366439672305,0.1617939215225564,0.1579620347138049,0.09214884953013838,0.14152066041894096,0.1670317545331315,0.15049755486633776,0.31007656448558824,0.20409555217630806,0.18260267218365023,0.31232648579424094,0.31813958132692577,0.2946731612248615,0.2011334229511293,0.22397493411095917,0.3468664777224426,0.2979733754598253,0.2771237404983477,0.3437512897504143,0.3067654968200669,0.25603947494553503,0.35280165004185776,0.43120038491891777,0.28548580540489,0.2915776857167927,0.43059818861238763,0.4148868842696711,0.9937172081006835,0.009969198419650053,0.010522384215251725,0.009292013993661804,0.01109571767363208
179,0.012327073394065632,0.02456032549073797,0.04037430480228563,0.030351678126683778,0.03056392546984055,0.09257833050371826,0.0958281950657382,0.06987589964461421,0.12203259309667018,0.08869625225443302,0.1074122226818034,0.13253497942291873,0.09723509584668766,0.11356262673365086,0.26814036064300134,0.10534582804565563,0.12265253772064891,0.18700237791698762,0.24091276810028003,0.17293842330172302,0.17425190571871949,0.3270515573332764,0.1921023267435781,0.3881069510369315,0.19676709052405927,0.2750023473161292,0.3043670558344228,0.25965124295276076,0.30189329442438634,0.23414050309766468,0.27752067984869433,0.3952200221959171,0.4163926476830326,0.39649067617807493,0.27816544689689887,0.3103291388271819,0.32988180994749156,0.31099167642934944,0.4197285443760577,0.5586087555101144,1.2523964164237262,0.0074670308005539525,0.00822211726612,0.008634751177738879,0.009979533478427102
180,0.010818944368260563,0.018263358958161433,0.0328854045987157,0.06042491910335446,0.042665792719411115,0.0756866045175492,0.06423890017313875,0.0646875339425957,0.0993409429139096,0.11409368513390684,0.1317077866862526,0.13480805332335444,0.12364761820625825,0.27104947675160884,0.13752588576736494,0.10220812772258656,0.12182883049045135,0.1598951160900436,0.26038914247294925,0.2620012971276878,0.16958997335275103,0.1904771377602143,0.2458218026984639,0.21657800680539996,0.23518940192697926,0.2867927989727464,0.35241406959336435,0.34982230145102916,0.28380239183520256,0.2068555041726817,0.27637391764973446,0.30141507293452785,0.5253442008019622,0.2599445412737423,0.429928124227255,0.43840045193702376,0.3268976622049658,0.45428309284806406,0.42374777836847877,0.28720067606767175,1.0541969315743092,0.012009405668075726,0.008252709832453086,0.00724460331255655,0.0073350344627060434
181,0.012106988190092368,0.01808738336656464,0.030149359011530492,0.0345546499690541,0.057358887302929096,0.09243193376181331,0.07068932383679008,0.11578536703223365,0.11240138206862847,0.09295996010456042,0.10409065908149503,0.13768257811358217,0.1309422667015953,0.09227495979087111,0.20711924984449193,0.16256066483270723,0.12241048106137292,0.19494480526133504,0.1728776569136642,0.17833246386724413,0.23105015964215975,0.1766307690209014,0.2845922928994097,0.17588622735368153,0.3753557850624894,0.23809385497535868,0.3035369199730135,0.2313257723335865,0.23643039811999886,0.4649224029250206,0.43081961157320187,0.3313946099573991,0.41695145454726495,0.34656119418127584,0.2324688179049832,0.2984344409347312,0.37385072282873105,0.3583741942821328,0.4364867524845713,0.4079829890679745,1.1620141239914263,0.008351021011508543,0.007299305566889124,0.01200051042526725,0.013293480155950008
182,0.010486138486381453,0.013383789721623332,0.026134419224241923,0.03447468097645769,0.037507600114114935,0.06746935802849946,0.05414459426827029,0.06325528890533724,0.08568012369798188,0.12320434381100201,0.12540223302254788,0.13212786948360983,0.0909557268817516,0.11094883349614865,0.18569080599100576,0.15712036374146027,0.17817062779497966,0.13441254461487312,0.22598759797643697,0.19904405175611675,0.20187649925416923,0.20893698769629868,0.21889195556119087,0.17955370449163197,0.4071244203065643,0.3972207490647251,0.20609149356520906,0.2576862406003919,0.23315996986966658,0.37520230448017533,0.47067997635035796,0.2866609419286279,0.17153591691474088,0.309840698869942,0.36174727475719154,0.4153730023737284,0.3592598697577436,0.3325141706147635,0.5235548361398678,0.46640035877135994,1.1670721894398306,0.007037449553295617,0.010692046276053566,0.010142412059965624,0.014016003493199033
183,0.0071583195468189476,0.01753713779290492,0.029632556324308158,0.03653832702193484,0.060431393249574104,0.056773653198178106,0.08088126348533198,0.08950039269416198,0.10392196622812473,0.10610213808345055,0.13827271412665637,0.095708220318638,0.16131762419694204,0.17322032270692864,0.13751054393840373,0.13649710844908025,0.22800655447079674,0.14492993416097197,0.18523699547108277,0.15339317001255118,0.16290599488876675,0.1717092571140899,0.31960644180789327,0.2048539748051207,0.3578736427357375,0.1883264259025704,0.1869720161018054,0.23010506830696592,0.32315351317235047,0.23620577348272068,0.30025943536547267,0.4924794735126575,0.38309930625824223,0.23005312242750117,0.33928953890497815,0.4259048972269961,0.3622298649426119,0.2835589695011172,0.388991281021666,0.31233681730134966,1.223377881644141,0.010840718700902401,0.01064625416995162,0.01152608748812063,0.009399867950059187
